date,precipitation,mean_temp,wind_speed,weather_status,max_temp,min_temp
2015-10-20,0.0,13.84,1.8,fog,17.8,10.6
2015-10-21,0.0,11.81,1.3,fog,16.1,8.3
2015-10-22,0.0,12.14,2.7,fog,16.1,8.9
2015-10-23,0.0,9.72,2.6,fog,12.8,7.2
2015-10-24,0.0,11.64,2.9,fog,15.0,8.9
2015-10-25,8.9,13.62,3.4,rain,19.4,8.9
2015-10-26,6.9,10.99,4.6,rain,12.2,10.0
2015-10-27,0.0,11.54,1.7,fog,16.1,7.8
2015-10-28,3.3,12.36,2.8,rain,13.9,11.1
2015-10-29,1.8,13.46,4.7,rain,15.0,12.2
2015-10-30,19.3,14.18,6.7,rain,17.2,11.7
2015-10-31,33.0,13.46,7.2,rain,15.6,11.7
2015-11-01,26.2,10.39,6.0,rain,12.2,8.9
2015-11-02,0.3,8.96,2.8,rain,11.1,7.2
2015-11-03,0.8,7.52,1.4,rain,10.6,5.0
2015-11-04,0.0,6.32,2.2,sun,10.0,3.3
2015-11-05,1.3,9.56,2.3,rain,11.7,7.8
2015-11-06,0.0,11.58,2.7,fog,15.6,8.3
2015-11-07,12.7,10.66,3.0,rain,12.2,9.4
2015-11-08,6.6,9.28,1.8,rain,11.1,7.8
2015-11-09,3.3,7.25,1.3,rain,10.0,5.0
2015-11-10,1.3,7.14,3.9,rain,11.1,3.9
2015-11-11,1.5,8.35,4.6,rain,11.1,6.1
2015-11-12,9.9,7.74,5.1,rain,11.1,5.0
2015-11-13,33.5,11.16,6.5,rain,13.3,9.4
2015-11-14,47.2,7.59,4.5,rain,9.4,6.1
2015-11-15,22.4,5.22,4.1,rain,8.9,2.2
2015-11-16,2.0,4.94,4.0,rain,8.9,1.7
2015-11-17,29.5,9.67,8.0,rain,13.3,6.7
2015-11-18,1.5,5.82,3.8,rain,8.9,3.3
2015-11-19,2.0,5.54,4.2,rain,8.9,2.8
2015-11-20,0.0,4.07,4.0,fog,8.3,0.6
2015-11-21,0.0,4.34,4.7,sun,8.9,0.6
2015-11-22,0.0,5.44,3.1,fog,10.0,1.7
2015-11-23,3.0,3.02,1.3,rain,6.7,0.0
2015-11-24,7.1,4.56,4.5,rain,6.7,2.8
2015-11-25,0.0,3.24,5.7,sun,7.2,0.0
2015-11-26,0.0,3.68,4.3,sun,9.4,-1.0
2015-11-27,0.0,3.35,3.0,sun,9.4,-1.6
2015-11-28,0.0,1.76,1.0,sun,7.2,-2.7
2015-11-29,0.0,-0.39,0.9,fog,1.7,-2.1
2015-11-30,0.5,0.43,1.7,rain,5.6,-3.8
2015-12-01,12.2,6.64,3.5,rain,10.0,3.9
2015-12-02,2.5,7.19,5.0,rain,10.6,4.4
2015-12-03,12.7,11.31,5.9,rain,15.6,7.8
2015-12-04,2.0,8.12,4.7,rain,10.6,6.1
2015-12-05,15.7,7.86,4.0,rain,10.0,6.1
2015-12-06,11.2,9.72,5.9,rain,12.8,7.2
2015-12-07,27.4,9.56,3.4,rain,11.1,8.3
2015-12-08,54.1,12.52,6.2,rain,15.6,10.0
2015-12-09,13.5,9.78,6.3,rain,12.2,7.8
2015-12-10,9.4,8.62,7.5,rain,11.7,6.1
2015-12-11,0.3,6.65,2.8,rain,9.4,4.4
2015-12-12,16.0,7.08,5.6,rain,8.9,5.6
2015-12-13,1.3,6.86,6.1,rain,7.8,6.1
2015-12-14,0.0,4.44,1.7,sun,7.8,1.7
2015-12-15,1.5,3.62,2.9,rain,6.7,1.1
2015-12-16,3.6,4.28,2.3,rain,6.1,2.8
2015-12-17,21.8,5.16,6.0,rain,6.7,3.9
2015-12-18,18.5,6.43,5.1,rain,8.9,4.4
2015-12-19,0.0,5.28,4.1,fog,8.3,2.8
2015-12-20,4.3,5.93,6.7,rain,7.8,4.4
2015-12-21,27.4,4.06,4.3,rain,5.6,2.8
2015-12-22,4.6,5.05,5.0,rain,7.8,2.8
2015-12-23,6.1,3.79,7.6,rain,5.0,2.8
2015-12-24,2.5,3.73,4.3,rain,5.6,2.2
2015-12-25,5.8,3.46,1.5,rain,5.0,2.2
2015-12-26,0.0,1.98,2.5,sun,4.4,0.0
2015-12-27,8.6,2.92,2.9,rain,4.4,1.7
2015-12-28,1.5,3.18,1.3,rain,5.0,1.7
2015-12-29,0.0,3.57,2.6,fog,7.2,0.6
2015-12-30,0.0,1.97,3.4,sun,5.6,-1.0
2015-12-31,0.0,1.36,3.5,sun,5.6,-2.1
